doi	solvent	amine_type	pKa_amine	n_amine	alcohol_type	pKa_alcohol	n_alcohol	base	base_amount	catalyst	metal	ligand	atmosphere	metal_load	temp	time	yield	TON	atm_type	year	base_amine_ratio	base_alcohol_ratio	reag_ratio
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	75.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	70.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	60.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	70.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	90.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	85.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	65.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	73.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	70.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	BnOH	15.4	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	60.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	AlkCH2OH	17.0	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	75.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	Alk2CHOH	17.0	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	55.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	Alk2CHOH	17.0	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	50.0		inert	2020	0.5	0.4166666666666667	1.2
10.1002/aoc.6032	PhMe	Aromatic	4.5	1.0	Alk2CHOH	17.0	1.2	tBuOK	0.5	Ni/Cu-MCM-41	Ni	no	Ar		130.0	24.0	60.0		inert	2020	0.5	0.4166666666666667	1.2
10.1021/cs4001267	p-xylene	Aromatic	4.5	1.0	Alk2CHOH	17.0	1.2	no base	0.0	Ni/θ-Al2O3	Ni	no	N2	1.0	130.0	24.0	81.0	81.0	inert	2013	0.0	0.0	1.2
10.1021/cs4001267	p-xylene	Aromatic	4.5	1.0	Alk2CHOH	17.0	1.2	no base	0.0	Ni/θ-Al2O3	Ni	no	N2	1.0	130.0	24.0	94.0	94.0	inert	2013	0.0	0.0	1.2
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	92.0	13.142857142857142	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	82.0	11.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	86.0	12.285714285714286	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	76.0	10.857142857142858	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	73.0	10.428571428571429	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	89.0	12.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	86.0	12.285714285714286	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	86.0	12.285714285714286	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	89.0	12.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	79.0	11.285714285714286	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	74.0	10.571428571428571	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	80.0	11.428571428571429	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	91.0	13.0	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	80.0	11.428571428571429	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	80.0	11.428571428571429	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	75.0	10.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	78.0	11.142857142857142	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	82.0	11.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	86.0	12.285714285714286	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	90.0	12.857142857142858	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	87.0	12.428571428571429	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	82.0	11.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	80.0	11.428571428571429	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	92.0	13.142857142857142	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	90.0	12.857142857142858	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	BnOH	15.4	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	75.0	10.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	AlkCH2OH	17.0	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	75.0	10.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	AlkCH2OH	17.0	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	68.0	9.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	AlkCH2OH	17.0	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	55.0	7.857142857142857	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	AlkCH2OH	17.0	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	78.0	11.142857142857142	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	AlkCH2OH	17.0	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	58.0	8.285714285714286	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	AlkCH2OH	17.0	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	89.0	12.714285714285714	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	Alk2CHOH	17.0	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	79.0	11.285714285714286	inert	2019	1.0	0.25	4.0
10.1021/acscatal.9b02977	PhMe	Aromatic	4.5	0.25	Alk2CHOH	17.0	1.0	tBuOK	0.25	Ni(Azo)2	Ni	no	Ar	7.0	130.0	24.0	85.0	12.142857142857142	inert	2019	1.0	0.25	4.0
10.1002/ejoc.201900209	p-xylene	Aliphatic	10.0	0.25	BnOH	15.4	0.25	no base	0.0	Fe(Knokler's cat) with MeCN	Fe	MS 3A	Ar	5.0	130.0	24.0	99.0	19.8	inert	2019	0.0	0.0	1.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	94.0	18.8	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	27.0	5.4	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	12.0	2.4	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	40.0	8.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	75.0	15.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	84.0	16.8	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	13.0	2.6	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	60.0	12.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	54.0	10.8	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	18.0	3.6	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	54.0	10.8	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	52.0	10.4	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	60.0	12.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	95.0	19.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	90.0	18.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	84.0	16.8	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	86.0	17.2	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	79.0	15.8	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	90.0	18.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	18.0	87.0	17.4	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aliphatic	10.0	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	40.0	60.0	12.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aliphatic	10.0	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	40.0	78.0	15.6	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aliphatic	10.0	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	40.0	55.0	11.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aliphatic	10.0	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	40.0	95.0	19.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aliphatic	10.0	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	40.0	95.0	19.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aliphatic	10.0	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	40.0	95.0	19.0	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aliphatic	10.0	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	40.0	37.0	7.4	inert	2014	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aliphatic	10.0	0.5	AlkCH2OH	17.0	1.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	40.0	30.0	6.0	inert	2014	0.0	0.0	2.0
10.1002/ejoc.201900209	p-xylene	Aromatic	4.5	0.25	AlkCH2OH	17.0	0.25	no base	0.0	Fe(Knokler's cat) with MeCN	Fe	MS 3A	Ar	5.0	130.0	24.0	91.0	18.2	inert	2019	0.0	0.0	1.0
10.1002/chem.201505214	PhMe	Aromatic	4.5	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	58.0	9.666666666666666	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aromatic	4.5	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	46.0	7.666666666666667	inert	2016	0.0	0.0	2.0
10.1246/bcsj.20150217	neat	Aromatic	4.5	1.0	BnOH	15.4	4.0	tBuOK	2.0	Fe(III)(Pc)Cl	Fe	no	N2	10.0	130.0	12.0	80.0	8.0	inert	2015	2.0	0.5	4.0
10.1246/bcsj.20150217	neat	Aromatic	4.5	1.0	BnOH	15.4	4.0	tBuOK	2.0	Fe(III)(Pc)Cl	Fe	no	N2	10.0	130.0	12.0	84.0	8.4	inert	2015	2.0	0.5	4.0
10.1246/bcsj.20150217	neat	Aromatic	4.5	1.0	BnOH	15.4	4.0	tBuOK	2.0	Fe(III)(Pc)Cl	Fe	no	N2	10.0	130.0	12.0	59.0	5.9	inert	2015	2.0	0.5	4.0
10.1246/bcsj.20150217	neat	Aromatic	4.5	1.0	BnOH	15.4	4.0	tBuOK	2.0	Fe(III)(Pc)Cl	Fe	no	N2	10.0	130.0	12.0	64.0	6.4	inert	2015	2.0	0.5	4.0
10.1246/bcsj.20150217	neat	Aromatic	4.5	1.0	BnOH	15.4	4.0	tBuOK	2.0	Fe(III)(Pc)Cl	Fe	no	N2	10.0	130.0	12.0	36.0	3.6	inert	2015	2.0	0.5	4.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	81.0	13.5	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	54.0	9.0	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	57.0	9.5	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	51.0	8.5	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	60.0	10.0	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	72.0	12.0	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	40.0	6.666666666666667	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	74.0	12.333333333333334	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	78.0	13.0	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	71.0	11.833333333333334	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	52.0	8.666666666666666	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	66.0	11.0	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	61.0	10.166666666666666	inert	2016	0.0	0.0	2.0
10.1002/chem.201505214	PhMe	Aliphatic	10.0	0.3	AllOH	16.0	0.6	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 12 mol%, MS 4A	Ar	6.0	130.0	24.0	43.0	7.166666666666667	inert	2016	0.0	0.0	2.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	Alk2CHOH	17.0	2.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	24.0	12.0	2.4	inert	2014	0.0	0.0	4.0
10.1038/ncomms6602	CyOMe	Aromatic	4.5	0.5	Alk2CHOH	17.0	2.0	no base	0.0	Cp(O)Fe(CO)3	Fe	Me3NO 10 mol%	Ar	5.0	130.0	24.0	14.0	2.8	inert	2014	0.0	0.0	4.0
10.1021/ol702522k	neat	NH4OAc	9.25	1.0	BnOH	15.4	3.0	NaHCO3	0.02	[Cp*IrCl2]2	Ir	no	Ar	0.33	130.0	17.0	85.0	257.5757575757576	inert	2007	0.02	0.0066666666666666	3.0
10.1021/ol702522k	neat	NH4OAc	9.25	1.0	BnOH	15.4	3.0	NaHCO3	0.06	[Cp*IrCl2]2	Ir	no	Ar	1.0	130.0	17.0	92.0	92.0	inert	2007	0.06	0.02	3.0
10.1021/ol702522k	neat	NH4OAc	9.25	1.0	BnOH	15.4	3.0	NaHCO3	0.06	[Cp*IrCl2]2	Ir	no	Ar	1.0	130.0	17.0	86.0	86.0	inert	2007	0.06	0.02	3.0
10.1021/ol702522k	neat	NH4OAc	9.25	1.0	BnOH	15.4	3.0	NaHCO3	0.06	[Cp*IrCl2]2	Ir	no	Ar	1.0	130.0	17.0	77.0	77.0	inert	2007	0.06	0.02	3.0
10.1021/ol702522k	neat	NH4OAc	9.25	1.0	BnOH	15.4	3.0	NaHCO3	0.06	[Cp*IrCl2]2	Ir	no	Ar	1.0	130.0	17.0	89.0	89.0	inert	2007	0.06	0.02	3.0
10.1021/ol702522k	neat	NH4OAc	9.25	1.0	BnOH	15.4	3.0	NaHCO3	0.06	[Cp*IrCl2]2	Ir	no	Ar	1.0	130.0	17.0	84.0	84.0	inert	2007	0.06	0.02	3.0
10.1021/ol702522k	neat	NH4OAc	9.25	1.0	BnOH	15.4	3.0	NaHCO3	0.06	[Cp*IrCl2]2	Ir	no	Ar	1.0	130.0	17.0	70.0	70.0	inert	2007	0.06	0.02	3.0
10.1021/ol702522k	neat	NH4OAc	9.25	1.0	BnOH	15.4	3.0	NaHCO3	0.06	[Cp*IrCl2]2	Ir	no	Ar	1.0	130.0	17.0	83.0	83.0	inert	2007	0.06	0.02	3.0
110.1016/j.tet.2011.02.075	dioxane	Hetaromatic	3.0	2.5	BnOH	15.4	3.75	tBuOK	2.5	Cu(Oac)2	Cu	no	Ar	1.0	130.0	24.0	99.0	99.0	inert	2011	1.0	0.6666666666666666	1.5
